user_id,assigned_perk,life_total_trips,assignment_reason
581858,Exclusive Discounts,2,tier_2_two_trip_default
581901,Exclusive Discounts,5,tier3_high_flight_discount
582002,Exclusive Discounts,0,tier_0_never_booked
582011,Premium Travel Benefits,4,tier3_high_value_loyal
582038,Exclusive Discounts,2,tier_2_two_trip_default
582190,Exclusive Discounts,0,tier_0_never_booked
582227,Exclusive Discounts,4,tier3_high_flight_discount
582241,Exclusive Discounts,0,tier_0_never_booked
582254,Premium Travel Benefits,4,tier3_high_value_loyal
582319,Premium Travel Benefits,4,tier3_high_value_loyal
582320,Exclusive Discounts,2,tier_2_two_trip_default
582326,Premium Travel Benefits,4,tier3_high_value_loyal
582333,Premium Travel Benefits,4,tier3_high_value_loyal
582343,Exclusive Discounts,2,tier_2_two_trip_default
582446,Exclusive Discounts,2,tier_2_two_trip_default
582482,Free Checked Bags,2,tier_2_two_trip_exclusive_intl
582484,Premium Travel Benefits,3,tier3_high_value_loyal
582577,Premium Travel Benefits,3,tier3_high_value_loyal
582586,Exclusive Discounts,0,tier_0_never_booked
582636,Exclusive Discounts,2,tier_2_two_trip_default
582664,Exclusive Discounts,1,tier_1_single_trip_default
582723,Premium Travel Benefits,4,tier3_high_value_loyal
582729,Exclusive Discounts,0,tier_0_never_booked
582768,Premium Travel Benefits,5,tier3_high_value_loyal
582785,Premium Travel Benefits,6,tier3_high_value_loyal
582796,Exclusive Discounts,1,tier_1_single_trip_default
582801,No Change Fees,2,tier_2_two_trip_high_cancel
582828,Free Hotel Meals,3,tier3_high_hotel_discount
582833,Exclusive Discounts,2,tier_2_two_trip_default
582903,Exclusive Discounts,0,tier_0_never_booked
582979,Premium Travel Benefits,6,tier3_high_value_loyal
582995,Premium Travel Benefits,4,tier3_high_value_loyal
583016,Exclusive Discounts,1,tier_1_single_trip_default
583023,Premium Travel Benefits,3,tier3_high_value_loyal
583038,Exclusive Discounts,3,tier3_high_flight_discount
583052,Premium Travel Benefits,4,tier3_high_value_loyal
583070,Premium Travel Benefits,3,tier3_high_value_loyal
583087,Premium Travel Benefits,3,tier3_high_value_loyal
583120,No Change Fees,1,tier_1_single_trip_high_cancel
583134,Exclusive Discounts,1,tier_1_single_trip_default
583166,Exclusive Discounts,0,tier_0_never_booked
583190,Exclusive Discounts,0,tier_0_never_booked
583200,Exclusive Discounts,2,tier_2_two_trip_default
583297,Premium Travel Benefits,4,tier3_high_value_loyal
583335,Exclusive Discounts,2,tier_2_two_trip_default
583336,Exclusive Discounts,2,tier_2_two_trip_default
583342,Exclusive Discounts,2,tier_2_two_trip_default
583446,Premium Travel Benefits,4,tier3_high_value_loyal
583454,Exclusive Discounts,1,tier_1_single_trip_default
583483,Exclusive Discounts,1,tier_1_single_trip_default
583486,Premium Travel Benefits,4,tier3_high_value_loyal
583490,Exclusive Discounts,1,tier_1_single_trip_default
583499,Free Hotel Meals,3,tier3_high_hotel_discount
583526,Premium Travel Benefits,3,tier3_high_value_loyal
583612,Premium Travel Benefits,4,tier3_high_value_loyal
583623,Exclusive Discounts,1,tier_1_single_trip_default
583664,Exclusive Discounts,2,tier_2_two_trip_default
583759,Free Checked Bags,2,tier_2_two_trip_exclusive_intl
583764,Free Checked Bags,2,tier_2_two_trip_exclusive_intl
583931,Premium Travel Benefits,3,tier3_high_value_loyal
583955,Exclusive Discounts,0,tier_0_never_booked
583976,Exclusive Discounts,2,tier_2_two_trip_default
584001,Exclusive Discounts,1,tier_1_single_trip_default
584012,Exclusive Discounts,2,tier_2_two_trip_default
584030,Premium Travel Benefits,4,tier3_high_value_loyal
584034,Premium Travel Benefits,3,tier3_high_value_loyal
584115,No Change Fees,2,tier_2_two_trip_high_cancel
584134,Exclusive Discounts,2,tier_2_two_trip_default
584185,Exclusive Discounts,1,tier_1_single_trip_default
584217,Exclusive Discounts,0,tier_0_never_booked
584241,Exclusive Discounts,2,tier_2_two_trip_default
584247,Free Checked Bags,3,tier3_near_exclusive_intl
584288,Premium Travel Benefits,5,tier3_high_value_loyal
584423,Exclusive Discounts,2,tier_2_two_trip_default
584459,Exclusive Discounts,2,tier_2_two_trip_default
584525,Premium Travel Benefits,7,tier3_high_value_loyal
584530,Exclusive Discounts,4,tier3_high_flight_discount
584531,Exclusive Discounts,2,tier_2_two_trip_default
584537,Premium Travel Benefits,5,tier3_high_value_loyal
584549,No Change Fees,3,tier3_high_cancel_spend
584591,Premium Travel Benefits,3,tier3_high_value_loyal
584666,Premium Travel Benefits,4,tier3_high_value_loyal
584787,Exclusive Discounts,2,tier_2_two_trip_default
584843,No Change Fees,1,tier_1_single_trip_high_cancel
584844,Premium Travel Benefits,3,tier3_high_value_loyal
584875,Premium Travel Benefits,3,tier3_high_value_loyal
584912,Premium Travel Benefits,4,tier3_high_value_loyal
584977,Premium Travel Benefits,3,tier3_high_value_loyal
584998,Premium Travel Benefits,4,tier3_high_value_loyal
585138,Exclusive Discounts,0,tier_0_never_booked
585169,Exclusive Discounts,0,tier_0_never_booked
585187,Premium Travel Benefits,3,tier3_high_value_loyal
585231,Exclusive Discounts,0,tier_0_never_booked
585248,Exclusive Discounts,1,tier_1_single_trip_default
585250,Exclusive Discounts,0,tier_0_never_booked
585310,Free Checked Bags,3,tier3_near_exclusive_intl
585361,Exclusive Discounts,0,tier_0_never_booked
585492,Exclusive Discounts,1,tier_1_single_trip_default
585522,Exclusive Discounts,0,tier_0_never_booked
585583,Exclusive Discounts,2,tier_2_two_trip_default
585585,Premium Travel Benefits,7,tier3_high_value_loyal
585595,Free Checked Bags,2,tier_2_two_trip_exclusive_intl
585650,Free Checked Bags,2,tier_2_two_trip_exclusive_intl
585717,Exclusive Discounts,2,tier_2_two_trip_default
585722,Free Checked Bags,3,tier3_near_exclusive_intl
585745,Premium Travel Benefits,4,tier3_high_value_loyal
585768,Exclusive Discounts,1,tier_1_single_trip_default
585832,Exclusive Discounts,2,tier_2_two_trip_default
585882,Premium Travel Benefits,3,tier3_high_value_loyal
585915,Premium Travel Benefits,3,tier3_high_value_loyal
585946,Free Checked Bags,2,tier_2_two_trip_exclusive_intl
585965,Premium Travel Benefits,3,tier3_high_value_loyal
585986,Exclusive Discounts,1,tier_1_single_trip_default
586006,Premium Travel Benefits,3,tier3_high_value_loyal
586038,Premium Travel Benefits,4,tier3_high_value_loyal
586063,Exclusive Discounts,1,tier_1_single_trip_default
586077,Premium Travel Benefits,3,tier3_high_value_loyal
586096,Free Hotel Meals,4,tier3_high_hotel_discount
586122,Exclusive Discounts,2,tier_2_two_trip_default
586124,Exclusive Discounts,2,tier_2_two_trip_default
586192,Exclusive Discounts,1,tier_1_single_trip_default
586251,No Change Fees,2,tier_2_two_trip_high_cancel
586257,Exclusive Discounts,0,tier_0_never_booked
586270,Free Checked Bags,2,tier_2_two_trip_exclusive_intl
586272,Exclusive Discounts,1,tier_1_single_trip_default
586312,Free Hotel Meals,3,tier3_high_hotel_discount
586344,Exclusive Discounts,1,tier_1_single_trip_default
586357,Exclusive Discounts,0,tier_0_never_booked
586384,Free Checked Bags,6,tier3_near_exclusive_intl
586458,Exclusive Discounts,0,tier_0_never_booked
586471,Exclusive Discounts,1,tier_1_single_trip_default
586631,Exclusive Discounts,2,tier_2_two_trip_default
586637,Premium Travel Benefits,4,tier3_high_value_loyal
586644,Premium Travel Benefits,3,tier3_high_value_loyal
586656,Exclusive Discounts,1,tier_1_single_trip_default
586672,Premium Travel Benefits,4,tier3_high_value_loyal
586701,Premium Travel Benefits,4,tier3_high_value_loyal
586721,Exclusive Discounts,0,tier_0_never_booked
586732,Premium Travel Benefits,4,tier3_high_value_loyal
586762,Free Checked Bags,3,tier3_near_exclusive_intl
586774,Premium Travel Benefits,3,tier3_high_value_loyal
586803,Exclusive Discounts,1,tier_1_single_trip_default
586811,Premium Travel Benefits,4,tier3_high_value_loyal
586820,Exclusive Discounts,4,tier3_high_flight_discount
586829,Exclusive Discounts,0,tier_0_never_booked
586850,Premium Travel Benefits,4,tier3_high_value_loyal
586876,Free Checked Bags,4,tier3_near_exclusive_intl
586887,Premium Travel Benefits,5,tier3_high_value_loyal
586936,Exclusive Discounts,2,tier_2_two_trip_default
586953,Premium Travel Benefits,4,tier3_high_value_loyal
587134,Exclusive Discounts,1,tier_1_single_trip_default
587195,Exclusive Discounts,1,tier_1_single_trip_default
587233,Exclusive Discounts,0,tier_0_never_booked
587234,No Change Fees,2,tier_2_two_trip_high_cancel
587304,Free Checked Bags,3,tier3_near_exclusive_intl
587313,Free Checked Bags,3,tier3_near_exclusive_intl
587373,Free Checked Bags,5,tier3_near_exclusive_intl
587459,Premium Travel Benefits,4,tier3_high_value_loyal
587470,Exclusive Discounts,1,tier_1_single_trip_default
587483,Premium Travel Benefits,4,tier3_high_value_loyal
587538,Exclusive Discounts,3,tier3_high_flight_discount
587577,Free Checked Bags,2,tier_2_two_trip_exclusive_intl
587601,Exclusive Discounts,0,tier_0_never_booked
587642,Exclusive Discounts,0,tier_0_never_booked
587675,No Change Fees,1,tier_1_single_trip_high_cancel
587698,Exclusive Discounts,1,tier_1_single_trip_default
587753,Exclusive Discounts,1,tier_1_single_trip_default
587754,No Change Fees,1,tier_1_single_trip_high_cancel
587802,Exclusive Discounts,2,tier_2_two_trip_default
587810,Premium Travel Benefits,3,tier3_high_value_loyal
587899,Exclusive Discounts,2,tier_2_two_trip_default
588013,Exclusive Discounts,1,tier_1_single_trip_default
588048,Premium Travel Benefits,3,tier3_high_value_loyal
588103,Premium Travel Benefits,6,tier3_high_value_loyal
588313,Exclusive Discounts,1,tier_1_single_trip_default
588355,Premium Travel Benefits,3,tier3_high_value_loyal
588370,Free Checked Bags,4,tier3_near_exclusive_intl
588386,Exclusive Discounts,2,tier_2_two_trip_default
588391,Exclusive Discounts,2,tier_2_two_trip_default
588414,Premium Travel Benefits,3,tier3_high_value_loyal
588497,Exclusive Discounts,1,tier_1_single_trip_default
588507,Free Checked Bags,3,tier3_near_exclusive_intl
588526,Exclusive Discounts,0,tier_0_never_booked
588560,Exclusive Discounts,0,tier_0_never_booked
588582,Exclusive Discounts,2,tier_2_two_trip_default
588677,Premium Travel Benefits,3,tier3_high_value_loyal
588732,Exclusive Discounts,3,tier3_high_flight_discount
588797,No Change Fees,2,tier_2_two_trip_high_cancel
588820,Premium Travel Benefits,4,tier3_high_value_loyal
588893,Exclusive Discounts,2,tier_2_two_trip_default
588919,Exclusive Discounts,2,tier_2_two_trip_default
588970,Premium Travel Benefits,3,tier3_high_value_loyal
589008,Exclusive Discounts,0,tier_0_never_booked
589121,Premium Travel Benefits,3,tier3_high_value_loyal
589140,Exclusive Discounts,1,tier_1_single_trip_default
589154,Premium Travel Benefits,4,tier3_high_value_loyal
589162,Free Checked Bags,3,tier3_near_exclusive_intl
589164,Premium Travel Benefits,4,tier3_high_value_loyal
589171,Exclusive Discounts,1,tier_1_single_trip_default
589228,Exclusive Discounts,3,tier3_high_flight_discount
589259,Exclusive Discounts,2,tier_2_two_trip_default
589306,Premium Travel Benefits,4,tier3_high_value_loyal
589311,Premium Travel Benefits,4,tier3_high_value_loyal
589404,Premium Travel Benefits,3,tier3_high_value_loyal
589405,Free Checked Bags,2,tier_2_two_trip_exclusive_intl
589414,Exclusive Discounts,1,tier_1_single_trip_default
589489,Free Hotel Meals,7,tier3_high_hotel_discount
589539,Exclusive Discounts,2,tier_2_two_trip_default
589630,Premium Travel Benefits,4,tier3_high_value_loyal
589650,Exclusive Discounts,3,tier3_high_flight_discount
589758,Premium Travel Benefits,5,tier3_high_value_loyal
589775,Premium Travel Benefits,3,tier3_high_value_loyal
589812,Exclusive Discounts,1,tier_1_single_trip_default
589822,Exclusive Discounts,0,tier_0_never_booked
589868,Premium Travel Benefits,3,tier3_high_value_loyal
589884,Premium Travel Benefits,3,tier3_high_value_loyal
589977,Exclusive Discounts,4,tier3_high_flight_discount
589995,Premium Travel Benefits,3,tier3_high_value_loyal
590014,Exclusive Discounts,1,tier_1_single_trip_default
590040,Premium Travel Benefits,6,tier3_high_value_loyal
590077,No Change Fees,2,tier_2_two_trip_high_cancel
590095,Exclusive Discounts,1,tier_1_single_trip_default
590103,Premium Travel Benefits,3,tier3_high_value_loyal
590123,Exclusive Discounts,1,tier_1_single_trip_default
590130,Free Checked Bags,2,tier_2_two_trip_exclusive_intl
590163,Premium Travel Benefits,4,tier3_high_value_loyal
590202,Premium Travel Benefits,4,tier3_high_value_loyal
590227,Free Checked Bags,2,tier_2_two_trip_exclusive_intl
590230,Exclusive Discounts,2,tier_2_two_trip_default
590379,Premium Travel Benefits,4,tier3_high_value_loyal
590394,Free Checked Bags,2,tier_2_two_trip_exclusive_intl
590397,Exclusive Discounts,2,tier_2_two_trip_default
590400,Premium Travel Benefits,4,tier3_high_value_loyal
590404,Exclusive Discounts,4,tier3_high_flight_discount
590412,Exclusive Discounts,1,tier_1_single_trip_default
590420,Exclusive Discounts,4,tier3_high_flight_discount
590429,Premium Travel Benefits,3,tier3_high_value_loyal
590434,Premium Travel Benefits,3,tier3_high_value_loyal
590442,Premium Travel Benefits,4,tier3_high_value_loyal
590468,Exclusive Discounts,2,tier_2_two_trip_default
590471,Free Checked Bags,4,tier3_near_exclusive_intl
590473,Exclusive Discounts,2,tier_2_two_trip_default
590558,Free Checked Bags,3,tier3_near_exclusive_intl
590659,Exclusive Discounts,1,tier_1_single_trip_default
590697,Premium Travel Benefits,3,tier3_high_value_loyal
590744,Exclusive Discounts,1,tier_1_single_trip_default
590829,Premium Travel Benefits,3,tier3_high_value_loyal
590843,Exclusive Discounts,2,tier_2_two_trip_default
590905,Exclusive Discounts,4,tier3_high_flight_discount
590922,Free Checked Bags,3,tier3_near_exclusive_intl
590954,Premium Travel Benefits,3,tier3_high_value_loyal
590967,Premium Travel Benefits,5,tier3_high_value_loyal
590981,Premium Travel Benefits,3,tier3_high_value_loyal
591003,Premium Travel Benefits,4,tier3_high_value_loyal
591063,No Change Fees,1,tier_1_single_trip_high_cancel
591097,Premium Travel Benefits,4,tier3_high_value_loyal
591155,Free Checked Bags,2,tier_2_two_trip_exclusive_intl
591255,Exclusive Discounts,1,tier_1_single_trip_default
591271,Exclusive Discounts,0,tier_0_never_booked
591328,Exclusive Discounts,0,tier_0_never_booked
591381,Exclusive Discounts,2,tier_2_two_trip_default
591433,Premium Travel Benefits,5,tier3_high_value_loyal
591478,Exclusive Discounts,2,tier_2_two_trip_default
591582,Free Checked Bags,3,tier3_near_exclusive_intl
591593,Exclusive Discounts,2,tier_2_two_trip_default
591599,Exclusive Discounts,2,tier_2_two_trip_default
591714,Premium Travel Benefits,6,tier3_high_value_loyal
591746,Premium Travel Benefits,3,tier3_high_value_loyal
591835,Exclusive Discounts,1,tier_1_single_trip_default
591888,Free Hotel Meals,5,tier3_high_hotel_discount
592035,No Change Fees,2,tier_2_two_trip_high_cancel
592079,Exclusive Discounts,0,tier_0_never_booked
592082,Exclusive Discounts,2,tier_2_two_trip_default
592118,Exclusive Discounts,0,tier_0_never_booked
592132,Free Checked Bags,2,tier_2_two_trip_exclusive_intl
592158,Exclusive Discounts,2,tier_2_two_trip_default
592221,Premium Travel Benefits,3,tier3_high_value_loyal
592366,Premium Travel Benefits,3,tier3_high_value_loyal
592371,Premium Travel Benefits,4,tier3_high_value_loyal
592372,Exclusive Discounts,2,tier_2_two_trip_default
592378,Exclusive Discounts,0,tier_0_never_booked
592399,Premium Travel Benefits,4,tier3_high_value_loyal
592403,No Change Fees,1,tier_1_single_trip_high_cancel
592445,Premium Travel Benefits,3,tier3_high_value_loyal
592491,Premium Travel Benefits,4,tier3_high_value_loyal
592598,Premium Travel Benefits,5,tier3_high_value_loyal
592707,Exclusive Discounts,1,tier_1_single_trip_default
592792,Free Checked Bags,3,tier3_near_exclusive_intl
592833,Premium Travel Benefits,3,tier3_high_value_loyal
592886,Premium Travel Benefits,3,tier3_high_value_loyal
592929,Premium Travel Benefits,3,tier3_high_value_loyal
592958,Exclusive Discounts,1,tier_1_single_trip_default
593020,Premium Travel Benefits,3,tier3_high_value_loyal
593047,Exclusive Discounts,0,tier_0_never_booked
593244,Premium Travel Benefits,3,tier3_high_value_loyal
593350,Premium Travel Benefits,4,tier3_high_value_loyal
593385,Premium Travel Benefits,4,tier3_high_value_loyal
593386,Free Checked Bags,3,tier3_near_exclusive_intl
593398,Exclusive Discounts,0,tier_0_never_booked
593401,Exclusive Discounts,2,tier_2_two_trip_default
593494,Premium Travel Benefits,3,tier3_high_value_loyal
593536,Premium Travel Benefits,5,tier3_high_value_loyal
593632,Free Hotel Meals,4,tier3_high_hotel_discount
593672,Exclusive Discounts,3,tier3_high_flight_discount
593719,Exclusive Discounts,1,tier_1_single_trip_default
593786,Free Checked Bags,2,tier_2_two_trip_exclusive_intl
593804,Exclusive Discounts,1,tier_1_single_trip_default
593833,Exclusive Discounts,0,tier_0_never_booked
593910,Free Checked Bags,2,tier_2_two_trip_exclusive_intl
594000,Exclusive Discounts,1,tier_1_single_trip_default
594027,Exclusive Discounts,2,tier_2_two_trip_default
594042,Premium Travel Benefits,6,tier3_high_value_loyal
594103,Premium Travel Benefits,3,tier3_high_value_loyal
594123,Free Checked Bags,2,tier_2_two_trip_exclusive_intl
594146,Exclusive Discounts,1,tier_1_single_trip_default
594188,Exclusive Discounts,2,tier_2_two_trip_default
594238,Exclusive Discounts,2,tier_2_two_trip_default
594240,Exclusive Discounts,1,tier_1_single_trip_default
594406,Premium Travel Benefits,4,tier3_high_value_loyal
594410,Free Checked Bags,3,tier3_near_exclusive_intl
594446,Free Checked Bags,3,tier3_near_exclusive_intl
594449,Exclusive Discounts,1,tier_1_single_trip_default
594503,Exclusive Discounts,2,tier_2_two_trip_default
594516,Exclusive Discounts,0,tier_0_never_booked
594601,Exclusive Discounts,1,tier_1_single_trip_default
594644,Premium Travel Benefits,3,tier3_high_value_loyal
594695,Premium Travel Benefits,4,tier3_high_value_loyal
594737,Free Checked Bags,3,tier3_near_exclusive_intl
594824,No Change Fees,1,tier_1_single_trip_high_cancel
594875,Exclusive Discounts,1,tier_1_single_trip_default
594892,Exclusive Discounts,2,tier_2_two_trip_default
594914,Free Checked Bags,3,tier3_near_exclusive_intl
594948,Exclusive Discounts,1,tier_1_single_trip_default
594985,Premium Travel Benefits,3,tier3_high_value_loyal
595026,Free Checked Bags,3,tier3_near_exclusive_intl
595087,Exclusive Discounts,5,tier3_high_flight_discount
595122,Free Checked Bags,2,tier_2_two_trip_exclusive_intl
595123,Exclusive Discounts,1,tier_1_single_trip_default
595126,Free Checked Bags,2,tier_2_two_trip_exclusive_intl
595171,Exclusive Discounts,2,tier_2_two_trip_default
595183,Exclusive Discounts,1,tier_1_single_trip_default
595184,Free Hotel Meals,5,tier3_high_hotel_discount
595257,Premium Travel Benefits,4,tier3_high_value_loyal
595283,Exclusive Discounts,1,tier_1_single_trip_default
595284,Premium Travel Benefits,4,tier3_high_value_loyal
595386,Exclusive Discounts,6,tier3_high_flight_discount
595414,Premium Travel Benefits,4,tier3_high_value_loyal
595431,Premium Travel Benefits,3,tier3_high_value_loyal
595442,Premium Travel Benefits,4,tier3_high_value_loyal
595506,Exclusive Discounts,0,tier_0_never_booked
595527,Premium Travel Benefits,3,tier3_high_value_loyal
595587,Premium Travel Benefits,4,tier3_high_value_loyal
595624,Exclusive Discounts,1,tier_1_single_trip_default
595626,Exclusive Discounts,4,tier3_high_flight_discount
595690,Exclusive Discounts,0,tier_0_never_booked
595740,Exclusive Discounts,2,tier_2_two_trip_default
595852,Free Checked Bags,3,tier3_near_exclusive_intl
595861,Exclusive Discounts,1,tier_1_single_trip_default
595897,Exclusive Discounts,1,tier_1_single_trip_default
595958,No Change Fees,3,tier3_high_cancel_spend
596103,Exclusive Discounts,2,tier_2_two_trip_default
596153,Premium Travel Benefits,5,tier3_high_value_loyal
596186,Free Checked Bags,2,tier_2_two_trip_exclusive_intl
596220,Free Checked Bags,2,tier_2_two_trip_exclusive_intl
596222,Premium Travel Benefits,3,tier3_high_value_loyal
596320,Exclusive Discounts,2,tier_2_two_trip_default
596329,Exclusive Discounts,0,tier_0_never_booked
596335,Free Checked Bags,2,tier_2_two_trip_exclusive_intl
596349,Exclusive Discounts,1,tier_1_single_trip_default
596361,Exclusive Discounts,2,tier_2_two_trip_default
596409,Exclusive Discounts,2,tier_2_two_trip_default
596442,Exclusive Discounts,1,tier_1_single_trip_default
596505,Premium Travel Benefits,6,tier3_high_value_loyal
596559,Exclusive Discounts,0,tier_0_never_booked
596611,Exclusive Discounts,0,tier_0_never_booked
596732,Premium Travel Benefits,3,tier3_high_value_loyal
596820,Exclusive Discounts,1,tier_1_single_trip_default
596856,Free Checked Bags,3,tier3_near_exclusive_intl
596863,No Change Fees,2,tier_2_two_trip_high_cancel
597003,Exclusive Discounts,2,tier_2_two_trip_default
597010,Premium Travel Benefits,4,tier3_high_value_loyal
597029,Free Checked Bags,5,tier3_near_exclusive_intl
597300,Exclusive Discounts,2,tier_2_two_trip_default
597410,Premium Travel Benefits,3,tier3_high_value_loyal
597434,No Change Fees,3,tier3_high_cancel_spend
597498,Premium Travel Benefits,5,tier3_high_value_loyal
597510,Free Checked Bags,3,tier3_near_exclusive_intl
597662,Exclusive Discounts,0,tier_0_never_booked
597734,Premium Travel Benefits,3,tier3_high_value_loyal
597836,Premium Travel Benefits,3,tier3_high_value_loyal
597878,Exclusive Discounts,2,tier_2_two_trip_default
597946,Exclusive Discounts,2,tier_2_two_trip_default
597948,Exclusive Discounts,0,tier_0_never_booked
597954,Exclusive Discounts,4,tier3_high_flight_discount
597955,Exclusive Discounts,0,tier_0_never_booked
598069,Exclusive Discounts,3,tier3_high_flight_discount
598075,Free Checked Bags,3,tier3_near_exclusive_intl
598185,Exclusive Discounts,2,tier_2_two_trip_default
598233,Premium Travel Benefits,4,tier3_high_value_loyal
598265,Premium Travel Benefits,4,tier3_high_value_loyal
598276,Exclusive Discounts,2,tier_2_two_trip_default
598306,Exclusive Discounts,2,tier_2_two_trip_default
598526,Exclusive Discounts,1,tier_1_single_trip_default
598533,No Change Fees,1,tier_1_single_trip_high_cancel
598590,Premium Travel Benefits,5,tier3_high_value_loyal
598687,Premium Travel Benefits,3,tier3_high_value_loyal
598691,Free Checked Bags,2,tier_2_two_trip_exclusive_intl
598692,Exclusive Discounts,2,tier_2_two_trip_default
598715,Free Checked Bags,2,tier_2_two_trip_exclusive_intl
598832,Exclusive Discounts,1,tier_1_single_trip_default
598881,Premium Travel Benefits,6,tier3_high_value_loyal
598911,Free Checked Bags,6,tier3_near_exclusive_intl
598945,Exclusive Discounts,1,tier_1_single_trip_default
599065,Exclusive Discounts,2,tier_2_two_trip_default
599239,Exclusive Discounts,2,tier_2_two_trip_default
599244,Exclusive Discounts,1,tier_1_single_trip_default
599311,Premium Travel Benefits,3,tier3_high_value_loyal
599335,Exclusive Discounts,3,tier3_high_flight_discount
599348,Premium Travel Benefits,5,tier3_high_value_loyal
599437,Free Hotel Meals,3,tier3_high_hotel_discount
599454,Exclusive Discounts,2,tier_2_two_trip_default
599649,Premium Travel Benefits,3,tier3_high_value_loyal
599651,Exclusive Discounts,0,tier_0_never_booked
599657,Exclusive Discounts,1,tier_1_single_trip_default
599765,Exclusive Discounts,1,tier_1_single_trip_default
599790,Exclusive Discounts,0,tier_0_never_booked
599833,Premium Travel Benefits,4,tier3_high_value_loyal
599909,Exclusive Discounts,0,tier_0_never_booked
599927,Premium Travel Benefits,4,tier3_high_value_loyal
599999,Exclusive Discounts,0,tier_0_never_booked
600011,Premium Travel Benefits,3,tier3_high_value_loyal
600018,Premium Travel Benefits,5,tier3_high_value_loyal
600057,Exclusive Discounts,1,tier_1_single_trip_default
600078,Free Hotel Meals,3,tier3_high_hotel_discount
600163,Exclusive Discounts,1,tier_1_single_trip_default
600265,Exclusive Discounts,1,tier_1_single_trip_default
600287,Exclusive Discounts,2,tier_2_two_trip_default
600304,Exclusive Discounts,2,tier_2_two_trip_default
600351,Exclusive Discounts,2,tier_2_two_trip_default
600395,Premium Travel Benefits,4,tier3_high_value_loyal
600444,Premium Travel Benefits,5,tier3_high_value_loyal
600515,Premium Travel Benefits,3,tier3_high_value_loyal
600561,Exclusive Discounts,2,tier_2_two_trip_default
600605,Exclusive Discounts,3,tier3_high_flight_discount
600648,Premium Travel Benefits,5,tier3_high_value_loyal
600690,Premium Travel Benefits,5,tier3_high_value_loyal
600750,Exclusive Discounts,2,tier_2_two_trip_default
600796,Exclusive Discounts,1,tier_1_single_trip_default
600833,Exclusive Discounts,1,tier_1_single_trip_default
600842,No Change Fees,2,tier_2_two_trip_high_cancel
600886,Premium Travel Benefits,4,tier3_high_value_loyal
600926,Exclusive Discounts,2,tier_2_two_trip_default
600930,Exclusive Discounts,2,tier_2_two_trip_default
601094,Exclusive Discounts,0,tier_0_never_booked
601104,Exclusive Discounts,2,tier_2_two_trip_default
601116,Exclusive Discounts,2,tier_2_two_trip_default
601158,Exclusive Discounts,2,tier_2_two_trip_default
601282,Exclusive Discounts,2,tier_2_two_trip_default
601582,Exclusive Discounts,2,tier_2_two_trip_default
601673,Premium Travel Benefits,5,tier3_high_value_loyal
601882,Premium Travel Benefits,3,tier3_high_value_loyal
601894,Exclusive Discounts,2,tier_2_two_trip_default
601917,Exclusive Discounts,4,tier3_high_flight_discount
602120,Free Checked Bags,4,tier3_near_exclusive_intl
602190,Exclusive Discounts,2,tier_2_two_trip_default
602323,Exclusive Discounts,2,tier_2_two_trip_default
602433,Premium Travel Benefits,3,tier3_high_value_loyal
602476,Premium Travel Benefits,4,tier3_high_value_loyal
602478,Exclusive Discounts,2,tier_2_two_trip_default
602598,Premium Travel Benefits,4,tier3_high_value_loyal
602656,Premium Travel Benefits,3,tier3_high_value_loyal
602734,Exclusive Discounts,0,tier_0_never_booked
602748,Premium Travel Benefits,4,tier3_high_value_loyal
602769,Premium Travel Benefits,4,tier3_high_value_loyal
602793,Exclusive Discounts,2,tier_2_two_trip_default
602827,Premium Travel Benefits,5,tier3_high_value_loyal
602918,Free Checked Bags,3,tier3_near_exclusive_intl
602921,Exclusive Discounts,1,tier_1_single_trip_default
602925,Free Checked Bags,5,tier3_near_exclusive_intl
602946,Premium Travel Benefits,4,tier3_high_value_loyal
602953,Premium Travel Benefits,4,tier3_high_value_loyal
602962,Free Checked Bags,3,tier3_near_exclusive_intl
603033,Exclusive Discounts,0,tier_0_never_booked
603053,Premium Travel Benefits,3,tier3_high_value_loyal
603100,Exclusive Discounts,1,tier_1_single_trip_default
603160,Premium Travel Benefits,6,tier3_high_value_loyal
603221,Exclusive Discounts,0,tier_0_never_booked
603278,Free Checked Bags,3,tier3_near_exclusive_intl
603296,Free Checked Bags,3,tier3_near_exclusive_intl
603341,Exclusive Discounts,0,tier_0_never_booked
603345,Exclusive Discounts,2,tier_2_two_trip_default
603440,No Change Fees,3,tier3_high_cancel_spend
603515,Premium Travel Benefits,3,tier3_high_value_loyal
603592,No Change Fees,2,tier_2_two_trip_high_cancel
603635,No Change Fees,2,tier_2_two_trip_high_cancel
603715,Premium Travel Benefits,3,tier3_high_value_loyal
603809,Exclusive Discounts,2,tier_2_two_trip_default
603875,Exclusive Discounts,2,tier_2_two_trip_default
603883,Premium Travel Benefits,3,tier3_high_value_loyal
604136,Free Checked Bags,3,tier3_near_exclusive_intl
604355,Exclusive Discounts,3,tier3_high_flight_discount
604388,Exclusive Discounts,1,tier_1_single_trip_default
604592,Exclusive Discounts,1,tier_1_single_trip_default
604617,Free Checked Bags,2,tier_2_two_trip_exclusive_intl
604664,Exclusive Discounts,0,tier_0_never_booked
604688,Premium Travel Benefits,3,tier3_high_value_loyal
604804,Exclusive Discounts,2,tier_2_two_trip_default
604840,Free Checked Bags,3,tier3_near_exclusive_intl
